row,date_collected,timepoint,gc_run_date,filename,ecosystem,rep,co2_height,ch4_height,n2o_height,mean_co2_height,mean_ch4_height,mean_n2o_height,co2_precision,ch4_precision,n2o_precision,co2_ppm,ch4_ppm,n2o_ppm
73,NA,t2,2023-04-10,T2_10222022_073,SW,8,577762,2359,4831,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,587.8740874984031,2.2524706518913815,0.3164919660713054
74,NA,t2,2023-04-10,T2_10222022_074,SW,9,644260,2341,4876,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,655.535946655753,2.2352835082991622,0.31944003861802633
75,NA,t2,2023-04-10,T2_10222022_075,SW,10,618066,2408,4877,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,628.8834948712239,2.2992578761146447,0.3195055513412868
76,NA,t2,2023-04-10,T2_10222022_076,SW,11,568571,2377,4933,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,578.5222250737407,2.2696577954836004,0.3231742638438728
77,NA,t2,2023-04-10,T2_10222022_077,SW,12,569254,2319,4925,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,579.2171790543788,2.2142769994642277,0.32265016205778907
79,NA,t2,2023-04-10,T2_10222022_079,NW,1,640978,2350,4966,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,652.1965045408862,2.243877080095272,0.32533618371146816
80,NA,t2,2023-04-10,T2_10222022_080,NW,2,617366,2426,4908,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,628.1712433537324,2.3164450197068636,0.3215364457623612
81,NA,t2,2023-04-10,T2_10222022_081,NW,3,657653,2337,4953,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,669.1633531896998,2.231464143056447,0.3244845183090821
82,NA,t2,2023-04-10,T2_10222022_082,NW,4,654052,2258,4951,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,665.4993278832903,2.1560316795128185,0.32435349286256115
83,NA,t2,2023-04-10,T2_10222022_083,NW,5,648555,2320,4873,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,659.906118466647,2.2152318407749068,0.3192435004482449
85,NA,t2,2023-04-10,T2_10222022_085,NW,6,710394,2382,4905,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,722.8274350240075,2.2744320020369946,0.3213399075925798
86,NA,t2,2023-04-10,T2_10222022_086,NW,7,581152,2255,4799,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,591.3234198473973,2.1531671555807823,0.3143955589269705
87,NA,t2,2023-04-10,T2_10222022_087,NW,8,647689,2289,4965,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,659.0249615892932,2.185631760143863,0.32527067098820767
88,NA,t2,2023-04-10,T2_10222022_088,NW,9,610837,2240,4863,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,621.5279716998731,2.1388445359205996,0.31858837321564026
89,NA,t2,2023-04-10,T2_10222022_089,NW,10,604219,2266,4932,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,614.7941423530756,2.1636704099982493,0.3231087511206123
91,NA,t2,2023-04-10,T2_10222022_091,NW,11,602989,2236,4804,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,613.5426146866264,2.1350251706778844,0.31472312254327284
92,NA,t2,2023-04-10,T2_10222022_092,NW,12,634579,2266,4877,982798.8888888889,10472.944444444445,15264.21052631579,0.838266302007616,1.3686595411496605,1.658233562725302,645.6855081688467,2.1636704099982493,0.3195055513412868
